county,precinct,office,district,party,candidate,votes,legdist
Antelope,0011,State Treasurer,3,DEM,Mark Stoj,17,SW
Antelope,0011,Auditor,3,LIB,Michele Sallach-Grace,16,SW
Antelope,0011,Attorney General,3,REP,Jon Bruning,111,SW
Antelope,0011,Secretary of State,3,REP,John A. Gale,84,SW
Antelope,0012,Secretary of State,3,DEM,Janet Stewart,27,SW
Antelope,0012,State Treasurer,3,REP,Don Stenberg,124,SW
Antelope,0012,Representative,3,ZZZ,Dan Hill,8,FED
Antelope,0012,Governor,3,REP,"Dave Heineman, Governor",125,SW
Antelope,0012,Representative,3,DEM,Rebekah Davis,16,FED
Antelope,0012,Representative,3,REP,Adrian Smith,112,FED
Antelope,0012,Governor,3,DEM,"Mike Meister, Governor",15,SW
Antelope,0012,Auditor,3,REP,Mike Foley,102,SW
Antelope,0012,State Treasurer,3,DEM,Mark Stoj,10,SW
Antelope,0012,Auditor,3,LIB,Michele Sallach-Grace,8,SW
Antelope,0012,Attorney General,3,REP,Jon Bruning,114,SW
Antelope,0012,Secretary of State,3,REP,John A. Gale,99,SW
Antelope,0013,Secretary of State,3,DEM,Janet Stewart,15,SW
Antelope,0013,State Treasurer,3,REP,Don Stenberg,90,SW
Antelope,0013,Representative,3,ZZZ,Dan Hill,5,FED
Antelope,0013,Governor,3,REP,"Dave Heineman, Governor",95,SW
Antelope,0013,Representative,3,DEM,Rebekah Davis,13,FED
Antelope,0013,Representative,3,REP,Adrian Smith,88,FED
Antelope,0013,Governor,3,DEM,"Mike Meister, Governor",14,SW
Antelope,0013,Auditor,3,REP,Mike Foley,74,SW
Antelope,0013,State Treasurer,3,DEM,Mark Stoj,14,SW
Antelope,0013,Auditor,3,LIB,Michele Sallach-Grace,17,SW
Antelope,0013,Attorney General,3,REP,Jon Bruning,88,SW
Antelope,0013,Secretary of State,3,REP,John A. Gale,85,SW
Antelope,0015,Secretary of State,3,DEM,Janet Stewart,41,SW
Antelope,0015,State Treasurer,3,REP,Don Stenberg,246,SW
Antelope,0015,Representative,3,ZZZ,Dan Hill,8,FED
Antelope,0015,Governor,3,REP,"Dave Heineman, Governor",264,SW
Antelope,0015,Representative,3,DEM,Rebekah Davis,28,FED
Antelope,0015,Representative,3,REP,Adrian Smith,239,FED
Antelope,0015,Governor,3,DEM,"Mike Meister, Governor",23,SW
Antelope,0015,Auditor,3,REP,Mike Foley,228,SW
Antelope,0015,State Treasurer,3,DEM,Mark Stoj,26,SW
Antelope,0015,Auditor,3,LIB,Michele Sallach-Grace,18,SW
Antelope,0015,Attorney General,3,REP,Jon Bruning,246,SW
Antelope,0015,Secretary of State,3,REP,John A. Gale,220,SW
Antelope,0017,Secretary of State,3,DEM,Janet Stewart,34,SW
Antelope,0017,State Treasurer,3,REP,Don Stenberg,185,SW
Antelope,0017,Representative,3,ZZZ,Dan Hill,5,FED
Antelope,0017,Governor,3,REP,"Dave Heineman, Governor",199,SW
Antelope,0017,Representative,3,DEM,Rebekah Davis,25,FED
Antelope,0017,Representative,3,REP,Adrian Smith,185,FED
Antelope,0017,Governor,3,DEM,"Mike Meister, Governor",21,SW
Antelope,0017,Auditor,3,REP,Mike Foley,172,SW
Antelope,0017,State Treasurer,3,DEM,Mark Stoj,28,SW
Antelope,0017,Auditor,3,LIB,Michele Sallach-Grace,23,SW
Antelope,0017,Attorney General,3,REP,Jon Bruning,201,SW
Antelope,0017,Secretary of State,3,REP,John A. Gale,173,SW
Antelope,0801,Representative,3,REP,Adrian Smith,172,FED
Antelope,0801,Representative,3,DEM,Rebekah Davis,50,FED
Antelope,0801,Representative,3,ZZZ,Dan Hill,7,FED
Antelope,0801,Governor,3,REP,"Dave Heineman, Governor",189,SW
Antelope,0801,Governor,3,DEM,"Mike Meister, Governor",48,SW
Antelope,0801,Secretary of State,3,REP,John A. Gale,173,SW
Antelope,0801,Secretary of State,3,DEM,Janet Stewart,52,SW
Antelope,0801,State Treasurer,3,REP,Don Stenberg,180,SW
Antelope,0801,State Treasurer,3,DEM,Mark Stoj,45,SW
Antelope,0801,Attorney General,3,REP,Jon Bruning,198,SW
Antelope,0801,Auditor,3,REP,Mike Foley,165,SW
Antelope,0801,Auditor,3,LIB,Michele Sallach-Grace,39,SW
Arthur,0001,Attorney General,3,REP,Jon Bruning,175,SW
Arthur,0001,Auditor,3,LIB,Michele Sallach-Grace,20,SW
Arthur,0001,State Treasurer,3,DEM,Mark Stoj,20,SW
Arthur,0001,Auditor,3,REP,Mike Foley,145,SW
Arthur,0001,Governor,3,DEM,"Mike Meister, Governor",25,SW
Arthur,0001,Representative,3,REP,Adrian Smith,149,FED
Arthur,0001,Representative,3,DEM,Rebekah Davis,32,FED
Arthur,0001,Representative,3,ZZZ,Dan Hill,17,FED
Arthur,0001,Governor,3,REP,"Dave Heineman, Governor",172,SW
Arthur,0001,State Treasurer,3,REP,Don Stenberg,168,SW
Arthur,0001,Secretary of State,3,DEM,Janet Stewart,26,SW
Arthur,0001,Secretary of State,3,REP,John A. Gale,165,SW
Banner,0001,Secretary of State,3,REP,John A. Gale,300,SW
Banner,0001,Attorney General,3,REP,Jon Bruning,299,SW
Banner,0001,State Treasurer,3,DEM,Mark Stoj,29,SW
Banner,0001,Auditor,3,LIB,Michele Sallach-Grace,30,SW
Banner,0001,Auditor,3,REP,Mike Foley,263,SW
Banner,0001,Governor,3,DEM,"Mike Meister, Governor",56,SW
Banner,0001,Representative,3,REP,Adrian Smith,267,FED
Banner,0001,Representative,3,DEM,Rebekah Davis,42,FED
Banner,0001,Representative,3,ZZZ,Dan Hill,35,FED
Banner,0001,Governor,3,REP,"Dave Heineman, Governor",288,SW
Banner,0001,State Treasurer,3,REP,Don Stenberg,300,SW
Banner,0001,Secretary of State,3,DEM,Janet Stewart,36,SW
Blaine,0001,Secretary of State,3,DEM,Janet Stewart,32,SW
Blaine,0001,State Treasurer,3,REP,Don Stenberg,246,SW
Blaine,0001,Governor,3,REP,"Dave Heineman, Governor",252,SW
Blaine,0001,Representative,3,ZZZ,Dan Hill,13,FED
Blaine,0001,Representative,3,DEM,Rebekah Davis,30,FED
Blaine,0001,Representative,3,REP,Adrian Smith,241,FED
Blaine,0001,Governor,3,DEM,"Mike Meister, Governor",33,SW
Blaine,0001,Auditor,3,REP,Mike Foley,217,SW
Blaine,0001,Auditor,3,LIB,Michele Sallach-Grace,19,SW
Blaine,0001,State Treasurer,3,DEM,Mark Stoj,20,SW
Blaine,0001,Attorney General,3,REP,Jon Bruning,242,SW
Blaine,0001,Secretary of State,3,REP,John A. Gale,228,SW
Boone,0006,Auditor,3,REP,Mike Foley,166,SW
Boone,0006,Governor,3,DEM,"Mike Meister, Governor",35,SW
Boone,0006,Representative,3,REP,Adrian Smith,161,FED
Boone,0006,Representative,3,DEM,Rebekah Davis,29,FED
Boone,0006,Governor,3,REP,"Dave Heineman, Governor",175,SW
Boone,0006,Representative,3,ZZZ,Dan Hill,16,FED
Boone,0006,State Treasurer,3,REP,Don Stenberg,176,SW
Boone,0006,Secretary of State,3,DEM,Janet Stewart,37,SW
Boone,0007,Secretary of State,3,REP,John A. Gale,121,SW
Boone,0007,Attorney General,3,REP,Jon Bruning,137,SW
Boone,0007,Auditor,3,LIB,Michele Sallach-Grace,26,SW
Boone,0007,State Treasurer,3,DEM,Mark Stoj,29,SW
Boone,0007,Auditor,3,REP,Mike Foley,113,SW
Boone,0007,Governor,3,DEM,"Mike Meister, Governor",19,SW
Boone,0007,Representative,3,REP,Adrian Smith,130,FED
Boone,0007,Representative,3,DEM,Rebekah Davis,30,FED
Boone,0007,Governor,3,REP,"Dave Heineman, Governor",150,SW
Boone,0007,Representative,3,ZZZ,Dan Hill,8,FED
Boone,0007,State Treasurer,3,REP,Don Stenberg,131,SW
Boone,0007,Secretary of State,3,DEM,Janet Stewart,33,SW
Boone,0008,Secretary of State,3,REP,John A. Gale,204,SW
Boone,0008,Attorney General,3,REP,Jon Bruning,218,SW
Boone,0008,Auditor,3,LIB,Michele Sallach-Grace,31,SW
Boone,0008,State Treasurer,3,DEM,Mark Stoj,44,SW
Boone,0008,Auditor,3,REP,Mike Foley,202,SW
Boone,0008,Governor,3,DEM,"Mike Meister, Governor",50,SW
Boone,0008,Representative,3,REP,Adrian Smith,196,FED
Boone,0008,Representative,3,DEM,Rebekah Davis,51,FED
Boone,0008,Governor,3,REP,"Dave Heineman, Governor",217,SW
Boone,0008,Representative,3,ZZZ,Dan Hill,16,FED
Boone,0009,Representative,3,REP,Adrian Smith,152,FED
Boone,0009,Representative,3,DEM,Rebekah Davis,45,FED
Boone,0009,Governor,3,REP,"Dave Heineman, Governor",174,SW
Boone,0009,Representative,3,ZZZ,Dan Hill,15,FED
Boone,0009,State Treasurer,3,REP,Don Stenberg,170,SW
Boone,0009,Secretary of State,3,DEM,Janet Stewart,32,SW
Boone,0001,Secretary of State,3,REP,John A. Gale,80,SW
Boone,0001,Attorney General,3,REP,Jon Bruning,80,SW
Boone,0001,Auditor,3,LIB,Michele Sallach-Grace,9,SW
Boone,0001,State Treasurer,3,DEM,Mark Stoj,8,SW
Boone,0001,Auditor,3,REP,Mike Foley,79,SW
Boone,0001,Governor,3,DEM,"Mike Meister, Governor",11,SW
Boone,0001,Representative,3,REP,Adrian Smith,74,FED
Boone,0001,Representative,3,DEM,Rebekah Davis,15,FED
Boone,0001,Governor,3,REP,"Dave Heineman, Governor",87,SW
Boone,0001,Representative,3,ZZZ,Dan Hill,6,FED
Boone,0001,State Treasurer,3,REP,Don Stenberg,85,SW
Boone,0001,Secretary of State,3,DEM,Janet Stewart,14,SW
Boone,0002,Secretary of State,3,REP,John A. Gale,203,SW
Boone,0002,Attorney General,3,REP,Jon Bruning,226,SW
Boone,0002,Auditor,3,LIB,Michele Sallach-Grace,29,SW
Boone,0002,State Treasurer,3,DEM,Mark Stoj,29,SW
Boone,0002,Auditor,3,REP,Mike Foley,191,SW
Boone,0002,Governor,3,DEM,"Mike Meister, Governor",37,SW
Boone,0002,Representative,3,REP,Adrian Smith,211,FED
Boone,0002,Representative,3,DEM,Rebekah Davis,31,FED
Boone,0002,Governor,3,REP,"Dave Heineman, Governor",230,SW
Boone,0002,Representative,3,ZZZ,Dan Hill,20,FED
Boone,0002,State Treasurer,3,REP,Don Stenberg,222,SW
Boone,0002,Secretary of State,3,DEM,Janet Stewart,37,SW
Boone,0003,Secretary of State,3,REP,John A. Gale,141,SW
Boone,0003,Attorney General,3,REP,Jon Bruning,183,SW
Boone,0003,Auditor,3,LIB,Michele Sallach-Grace,50,SW
Boone,0003,State Treasurer,3,DEM,Mark Stoj,60,SW
Boone,0003,Auditor,3,REP,Mike Foley,139,SW
Boone,0003,Governor,3,DEM,"Mike Meister, Governor",66,SW
Boone,0003,Representative,3,REP,Adrian Smith,145,FED
Boone,0003,Representative,3,DEM,Rebekah Davis,74,FED
Boone,0003,Governor,3,REP,"Dave Heineman, Governor",179,SW
Boone,0003,Representative,3,ZZZ,Dan Hill,21,FED
Boone,0003,State Treasurer,3,REP,Don Stenberg,166,SW
Boone,0003,Secretary of State,3,DEM,Janet Stewart,79,SW
Boone,0004,Secretary of State,3,REP,John A. Gale,65,SW
Boone,0004,Attorney General,3,REP,Jon Bruning,92,SW
Boone,0004,Auditor,3,LIB,Michele Sallach-Grace,21,SW
Boone,0004,State Treasurer,3,DEM,Mark Stoj,23,SW
Boone,0004,Auditor,3,REP,Mike Foley,72,SW
Boone,0004,Governor,3,DEM,"Mike Meister, Governor",26,SW
Boone,0004,Representative,3,REP,Adrian Smith,72,FED
Boone,0004,Representative,3,DEM,Rebekah Davis,26,FED
Boone,0004,Governor,3,REP,"Dave Heineman, Governor",82,SW
Boone,0004,Representative,3,ZZZ,Dan Hill,6,FED
Boone,0004,State Treasurer,3,REP,Don Stenberg,83,SW
Boone,0004,Secretary of State,3,DEM,Janet Stewart,33,SW
Boone,0005,Secretary of State,3,REP,John A. Gale,58,SW
Boone,0005,Attorney General,3,REP,Jon Bruning,64,SW
Boone,0005,Auditor,3,LIB,Michele Sallach-Grace,7,SW
Boone,0005,State Treasurer,3,DEM,Mark Stoj,8,SW
Boone,0005,Auditor,3,REP,Mike Foley,52,SW
Boone,0005,Governor,3,DEM,"Mike Meister, Governor",8,SW
Boone,0005,Representative,3,REP,Adrian Smith,61,FED
Boone,0005,Representative,3,DEM,Rebekah Davis,10,FED
Boone,0005,Governor,3,REP,"Dave Heineman, Governor",71,SW
Boone,0005,Representative,3,ZZZ,Dan Hill,4,FED
Boone,0005,State Treasurer,3,REP,Don Stenberg,59,SW
Boone,0005,Secretary of State,3,DEM,Janet Stewart,14,SW
Boone,0006,Secretary of State,3,REP,John A. Gale,160,SW
Boone,0006,Attorney General,3,REP,Jon Bruning,186,SW
Boone,0006,Auditor,3,LIB,Michele Sallach-Grace,26,SW
Boone,0006,State Treasurer,3,DEM,Mark Stoj,26,SW
Boone,0008,State Treasurer,3,REP,Don Stenberg,210,SW
Boone,0008,Secretary of State,3,DEM,Janet Stewart,43,SW
Boone,0009,Secretary of State,3,REP,John A. Gale,167,SW
Boone,0009,Attorney General,3,REP,Jon Bruning,176,SW
Boone,0009,Auditor,3,LIB,Michele Sallach-Grace,28,SW
Boone,0009,State Treasurer,3,DEM,Mark Stoj,33,SW
Boone,0009,Auditor,3,REP,Mike Foley,164,SW
Boone,0009,Governor,3,DEM,"Mike Meister, Governor",38,SW
Boone,0010,Representative,3,REP,Adrian Smith,107,FED
Boone,0010,Representative,3,DEM,Rebekah Davis,25,FED
Boone,0010,Representative,3,ZZZ,Dan Hill,9,FED
Boone,0010,Governor,3,REP,"Dave Heineman, Governor",122,SW
Boone,0010,Governor,3,DEM,"Mike Meister, Governor",24,SW
Boone,0010,Secretary of State,3,REP,John A. Gale,108,SW
Boone,0010,Secretary of State,3,DEM,Janet Stewart,26,SW
Boone,0010,State Treasurer,3,REP,Don Stenberg,109,SW
Boone,0010,State Treasurer,3,DEM,Mark Stoj,25,SW
Boone,0010,Attorney General,3,REP,Jon Bruning,118,SW
Boone,0010,Auditor,3,REP,Mike Foley,101,SW
Boone,0010,Auditor,3,LIB,Michele Sallach-Grace,18,SW
Box Butte,0001,Secretary of State,3,REP,John A. Gale,180,SW
Box Butte,0001,Attorney General,3,REP,Jon Bruning,216,SW
Box Butte,0001,State Treasurer,3,DEM,Mark Stoj,66,SW
Box Butte,0001,Auditor,3,LIB,Michele Sallach-Grace,48,SW
Box Butte,0001,Auditor,3,REP,Mike Foley,186,SW
Box Butte,0001,Governor,3,DEM,"Mike Meister, Governor",80,SW
Box Butte,0001,Representative,3,REP,Adrian Smith,149,FED
Box Butte,0001,Representative,3,DEM,Rebekah Davis,99,FED
Box Butte,0001,Representative,3,ZZZ,Dan Hill,18,FED
Box Butte,0001,Governor,3,REP,"Dave Heineman, Governor",184,SW
Box Butte,0001,State Treasurer,3,REP,Don Stenberg,185,SW
Box Butte,0001,Secretary of State,3,DEM,Janet Stewart,74,SW
Box Butte,0002,Secretary of State,3,REP,John A. Gale,174,SW
Box Butte,0002,Attorney General,3,REP,Jon Bruning,232,SW
Box Butte,0002,State Treasurer,3,DEM,Mark Stoj,66,SW
Box Butte,0002,Auditor,3,LIB,Michele Sallach-Grace,65,SW
Box Butte,0002,Auditor,3,REP,Mike Foley,182,SW
Box Butte,0002,Governor,3,DEM,"Mike Meister, Governor",69,SW
Box Butte,0002,Representative,3,REP,Adrian Smith,163,FED
Box Butte,0002,Representative,3,DEM,Rebekah Davis,97,FED
Box Butte,0002,Representative,3,ZZZ,Dan Hill,14,FED
Box Butte,0002,Governor,3,REP,"Dave Heineman, Governor",202,SW
Box Butte,0002,State Treasurer,3,REP,Don Stenberg,204,SW
Box Butte,0002,Secretary of State,3,DEM,Janet Stewart,90,SW
Box Butte,0003,Secretary of State,3,REP,John A. Gale,136,SW
Box Butte,0003,Attorney General,3,REP,Jon Bruning,189,SW
Box Butte,0003,State Treasurer,3,DEM,Mark Stoj,70,SW
Box Butte,0003,Auditor,3,LIB,Michele Sallach-Grace,62,SW
Box Butte,0003,Auditor,3,REP,Mike Foley,138,SW
Box Butte,0003,Governor,3,DEM,"Mike Meister, Governor",76,SW
Box Butte,0003,Representative,3,REP,Adrian Smith,116,FED
Box Butte,0003,Representative,3,DEM,Rebekah Davis,92,FED
Box Butte,0003,Representative,3,ZZZ,Dan Hill,16,FED
Box Butte,0003,Governor,3,REP,"Dave Heineman, Governor",151,SW
Box Butte,0003,State Treasurer,3,REP,Don Stenberg,150,SW
Box Butte,0003,Secretary of State,3,DEM,Janet Stewart,88,SW
Box Butte,0004,Secretary of State,3,REP,John A. Gale,207,SW
Box Butte,0004,Attorney General,3,REP,Jon Bruning,262,SW
Box Butte,0004,State Treasurer,3,DEM,Mark Stoj,69,SW
Box Butte,0004,Auditor,3,LIB,Michele Sallach-Grace,67,SW
Box Butte,0004,Auditor,3,REP,Mike Foley,213,SW
Box Butte,0004,Governor,3,DEM,"Mike Meister, Governor",65,SW
Box Butte,0004,Representative,3,REP,Adrian Smith,200,FED
Box Butte,0004,Representative,3,DEM,Rebekah Davis,102,FED
Box Butte,0004,Representative,3,ZZZ,Dan Hill,18,FED
Box Butte,0004,Governor,3,REP,"Dave Heineman, Governor",250,SW
Box Butte,0004,State Treasurer,3,REP,Don Stenberg,245,SW
Box Butte,0004,Secretary of State,3,DEM,Janet Stewart,97,SW
Box Butte,0005,Secretary of State,3,REP,John A. Gale,279,SW
Box Butte,0005,Attorney General,3,REP,Jon Bruning,329,SW
Box Butte,0005,State Treasurer,3,DEM,Mark Stoj,65,SW
Box Butte,0005,Auditor,3,LIB,Michele Sallach-Grace,75,SW
Box Butte,0005,Auditor,3,REP,Mike Foley,263,SW
Box Butte,0005,Governor,3,DEM,"Mike Meister, Governor",80,SW
Box Butte,0005,Representative,3,REP,Adrian Smith,225,FED
Box Butte,0005,Representative,3,DEM,Rebekah Davis,119,FED
Box Butte,0005,Representative,3,ZZZ,Dan Hill,30,FED
Box Butte,0005,Governor,3,REP,"Dave Heineman, Governor",294,SW
Box Butte,0005,State Treasurer,3,REP,Don Stenberg,298,SW
Box Butte,0005,Secretary of State,3,DEM,Janet Stewart,89,SW
Box Butte,0006,Secretary of State,3,REP,John A. Gale,240,SW
Box Butte,0006,Attorney General,3,REP,Jon Bruning,309,SW
Box Butte,0006,State Treasurer,3,DEM,Mark Stoj,93,SW
Box Butte,0006,Auditor,3,LIB,Michele Sallach-Grace,71,SW
Box Butte,0006,Auditor,3,REP,Mike Foley,251,SW
Box Butte,0006,Governor,3,DEM,"Mike Meister, Governor",90,SW
Box Butte,0006,Representative,3,REP,Adrian Smith,218,FED
Box Butte,0006,Representative,3,DEM,Rebekah Davis,118,FED
Box Butte,0006,Representative,3,ZZZ,Dan Hill,22,FED
Box Butte,0006,Governor,3,REP,"Dave Heineman, Governor",268,SW
Box Butte,0006,State Treasurer,3,REP,Don Stenberg,254,SW
Box Butte,0006,Secretary of State,3,DEM,Janet Stewart,112,SW
Box Butte,0011,Secretary of State,3,REP,John A. Gale,256,SW
Box Butte,0011,Attorney General,3,REP,Jon Bruning,299,SW
Box Butte,0011,State Treasurer,3,DEM,Mark Stoj,35,SW
Box Butte,0011,Auditor,3,LIB,Michele Sallach-Grace,57,SW
Box Butte,0011,Auditor,3,REP,Mike Foley,218,SW
Box Butte,0011,Governor,3,DEM,"Mike Meister, Governor",48,SW
Box Butte,0011,Representative,3,REP,Adrian Smith,230,FED
Box Butte,0011,Representative,3,DEM,Rebekah Davis,71,FED
Box Butte,0011,Representative,3,ZZZ,Dan Hill,24,FED
Box Butte,0011,Governor,3,REP,"Dave Heineman, Governor",276,SW
Box Butte,0011,State Treasurer,3,REP,Don Stenberg,277,SW
Box Butte,0011,Secretary of State,3,DEM,Janet Stewart,55,SW
Box Butte,0015,Secretary of State,3,REP,John A. Gale,277,SW
Box Butte,0015,Attorney General,3,REP,Jon Bruning,338,SW
Box Butte,0015,State Treasurer,3,DEM,Mark Stoj,70,SW
Box Butte,0015,Auditor,3,LIB,Michele Sallach-Grace,58,SW
Box Butte,0015,Auditor,3,REP,Mike Foley,292,SW
Box Butte,0015,Governor,3,DEM,"Mike Meister, Governor",78,SW
Box Butte,0015,Representative,3,REP,Adrian Smith,252,FED
Box Butte,0015,Representative,3,DEM,Rebekah Davis,98,FED
Box Butte,0015,Representative,3,ZZZ,Dan Hill,38,FED
Box Butte,0015,Governor,3,REP,"Dave Heineman, Governor",297,SW
Box Butte,0015,State Treasurer,3,REP,Don Stenberg,294,SW
Box Butte,0015,Secretary of State,3,DEM,Janet Stewart,89,SW
Box Butte,0016,Representative,3,REP,Adrian Smith,353,FED
Box Butte,0016,Representative,3,DEM,Rebekah Davis,199,FED
Box Butte,0016,Representative,3,ZZZ,Dan Hill,35,FED
Box Butte,0016,Governor,3,REP,"Dave Heineman, Governor",403,SW
Box Butte,0016,Governor,3,DEM,"Mike Meister, Governor",179,SW
Box Butte,0016,Secretary of State,3,REP,John A. Gale,383,SW
Box Butte,0016,Secretary of State,3,DEM,Janet Stewart,174,SW
Box Butte,0016,State Treasurer,3,REP,Don Stenberg,412,SW
Box Butte,0016,State Treasurer,3,DEM,Mark Stoj,151,SW
Box Butte,0016,Attorney General,3,REP,Jon Bruning,468,SW
Box Butte,0016,Auditor,3,REP,Mike Foley,390,SW
Box Butte,0016,Auditor,3,LIB,Michele Sallach-Grace,116,SW
Box Butte,0016,Representative,3,REP,Adrian Smith,NA,FED
Box Butte,0016,Representative,3,ZZZ,Dan Hill,NA,FED
Box Butte,0016,Governor,3,REP,"Dave Heineman, Governor",NA,SW
Box Butte,0016,State Treasurer,3,REP,Don Stenberg,NA,SW
Box Butte,0016,Secretary of State,3,DEM,Janet Stewart,NA,SW
Box Butte,0016,Secretary of State,3,REP,John A. Gale,NA,SW
Box Butte,0016,Attorney General,3,REP,Jon Bruning,NA,SW
Box Butte,0016,State Treasurer,3,DEM,Mark Stoj,NA,SW
Box Butte,0016,Auditor,3,LIB,Michele Sallach-Grace,NA,SW
Box Butte,0016,Auditor,3,REP,Mike Foley,NA,SW
Box Butte,0016,Governor,3,DEM,"Mike Meister, Governor",NA,SW
Box Butte,0016,Representative,3,DEM,Rebekah Davis,NA,FED
Boyd,0001,Secretary of State,3,REP,John A. Gale,234,SW
Boyd,0001,Attorney General,3,REP,Jon Bruning,254,SW
Boyd,0001,State Treasurer,3,DEM,Mark Stoj,40,SW
Boyd,0001,Auditor,3,LIB,Michele Sallach-Grace,27,SW
Boyd,0001,Auditor,3,REP,Mike Foley,221,SW
Boyd,0001,Governor,3,DEM,"Mike Meister, Governor",52,SW
Boyd,0001,Representative,3,REP,Adrian Smith,253,FED
Boyd,0001,Representative,3,DEM,Rebekah Davis,39,FED
Boyd,0001,Representative,3,ZZZ,Dan Hill,19,FED
Boyd,0001,Governor,3,REP,"Dave Heineman, Governor",269,SW
Boyd,0001,State Treasurer,3,REP,Don Stenberg,252,SW
Boyd,0001,Secretary of State,3,DEM,Janet Stewart,45,SW
Boyd,0002,Secretary of State,3,REP,John A. Gale,120,SW
Boyd,0002,Attorney General,3,REP,Jon Bruning,142,SW
Boyd,0002,State Treasurer,3,DEM,Mark Stoj,30,SW
Boyd,0002,Auditor,3,LIB,Michele Sallach-Grace,24,SW
Boyd,0002,Auditor,3,REP,Mike Foley,125,SW
Boyd,0002,Governor,3,DEM,"Mike Meister, Governor",28,SW
Boyd,0002,Representative,3,REP,Adrian Smith,132,FED
Boyd,0002,Representative,3,DEM,Rebekah Davis,30,FED
Boyd,0002,Representative,3,ZZZ,Dan Hill,7,FED
Boyd,0002,Governor,3,REP,"Dave Heineman, Governor",143,SW
Boyd,0002,State Treasurer,3,REP,Don Stenberg,131,SW
Boyd,0002,Secretary of State,3,DEM,Janet Stewart,39,SW
Boyd,0003,Secretary of State,3,REP,John A. Gale,237,SW
Boyd,0003,Attorney General,3,REP,Jon Bruning,281,SW
Boyd,0003,State Treasurer,3,DEM,Mark Stoj,41,SW
Boyd,0003,Auditor,3,LIB,Michele Sallach-Grace,25,SW
Boyd,0003,Auditor,3,REP,Mike Foley,237,SW
Boyd,0003,Governor,3,DEM,"Mike Meister, Governor",45,SW
Boyd,0003,Representative,3,REP,Adrian Smith,272,FED
Boyd,0003,Representative,3,DEM,Rebekah Davis,42,FED
Boyd,0003,Representative,3,ZZZ,Dan Hill,12,FED
Boyd,0003,Governor,3,REP,"Dave Heineman, Governor",286,SW
Boyd,0003,State Treasurer,3,REP,Don Stenberg,263,SW
Boyd,0003,Secretary of State,3,DEM,Janet Stewart,59,SW
Brown,0001,Secretary of State,3,REP,John A. Gale,495,SW
Brown,0001,Attorney General,3,REP,Jon Bruning,545,SW
Brown,0001,State Treasurer,3,DEM,Mark Stoj,82,SW
Brown,0001,Auditor,3,LIB,Michele Sallach-Grace,83,SW
Brown,0001,Auditor,3,REP,Mike Foley,459,SW
Brown,0001,Governor,3,DEM,"Mike Meister, Governor",94,SW
Brown,0001,Representative,3,REP,Adrian Smith,489,FED
Brown,0001,Representative,3,DEM,Rebekah Davis,78,FED
Brown,0001,Representative,3,ZZZ,Dan Hill,56,FED
Brown,0001,Governor,3,REP,"Dave Heineman, Governor",542,SW
Brown,0001,State Treasurer,3,REP,Don Stenberg,526,SW
Brown,0001,Secretary of State,3,DEM,Janet Stewart,101,SW
Brown,0002,Secretary of State,3,REP,John A. Gale,319,SW
Brown,0002,Attorney General,3,REP,Jon Bruning,312,SW
Brown,0002,State Treasurer,3,DEM,Mark Stoj,25,SW
Brown,0002,Auditor,3,LIB,Michele Sallach-Grace,32,SW
Brown,0002,Auditor,3,REP,Mike Foley,286,SW
Brown,0002,Governor,3,DEM,"Mike Meister, Governor",32,SW
Brown,0002,Representative,3,REP,Adrian Smith,313,FED
Brown,0002,Representative,3,DEM,Rebekah Davis,28,FED
Brown,0002,Representative,3,ZZZ,Dan Hill,23,FED
Brown,0002,Governor,3,REP,"Dave Heineman, Governor",337,SW
Brown,0002,State Treasurer,3,REP,Don Stenberg,324,SW
