"","county","precinct","district","office","party","candidate","votes"
"403","Sarpy","Precinct 21",2,"President","REP","Donald J. Trump",760
"404","Sarpy","Precinct 23",2,"President","REP","Donald J. Trump",1242
"405","Sarpy","Precinct 31",2,"President","REP","Donald J. Trump",1397
"406","Sarpy","Precinct 32",2,"President","REP","Donald J. Trump",631
"407","Sarpy","Precinct 33",2,"President","REP","Donald J. Trump",682
"408","Sarpy","Precinct 34",2,"President","REP","Donald J. Trump",806
"409","Sarpy","Precinct 35",2,"President","REP","Donald J. Trump",774
"410","Sarpy","Precinct 36",2,"President","REP","Donald J. Trump",912
"411","Sarpy","Precinct 37",2,"President","REP","Donald J. Trump",1350
"412","Sarpy","Precinct 38",2,"President","REP","Donald J. Trump",795
"413","Sarpy","Precinct 39",2,"President","REP","Donald J. Trump",942
"414","Sarpy","Precinct 40",2,"President","REP","Donald J. Trump",856
"415","Sarpy","Precinct 41",2,"President","REP","Donald J. Trump",1077
"416","Sarpy","Precinct 42",2,"President","REP","Donald J. Trump",887
"417","Sarpy","Precinct 46",2,"President","REP","Donald J. Trump",803
"418","Sarpy","Precinct 47",2,"President","REP","Donald J. Trump",490
"419","Sarpy","Precinct 48",2,"President","REP","Donald J. Trump",1139
"420","Sarpy","Precinct 49",2,"President","REP","Donald J. Trump",972
"421","Sarpy","Precinct 51",2,"President","REP","Donald J. Trump",1413
"422","Sarpy","Precinct 52",2,"President","REP","Donald J. Trump",1331
"423","Sarpy","Precinct 53",2,"President","REP","Donald J. Trump",1001
"424","Sarpy","Precinct 54",2,"President","REP","Donald J. Trump",971
"425","Sarpy","Precinct 55",2,"President","REP","Donald J. Trump",1250
"426","Sarpy","Precinct 56",2,"President","REP","Donald J. Trump",818
"427","Sarpy","Precinct 57",2,"President","REP","Donald J. Trump",715
"428","Sarpy","Precinct 58",2,"President","REP","Donald J. Trump",769
"429","Sarpy","Precinct 59",2,"President","REP","Donald J. Trump",820
"430","Sarpy","Precinct 60",2,"President","REP","Donald J. Trump",675
"431","Sarpy","Precinct 61",2,"President","REP","Donald J. Trump",1817
"432","Sarpy","Precinct 62",2,"President","REP","Donald J. Trump",783
"433","Sarpy","New/Former Resident 2",2,"President","REP","Donald J. Trump",3
"434","Sarpy","",2,"President","DEM","Hillary Clinton",17232
"435","Sarpy","Precinct 19",2,"President","DEM","Hillary Clinton",311
"436","Sarpy","Precinct 21",2,"President","DEM","Hillary Clinton",380
"437","Sarpy","Precinct 23",2,"President","DEM","Hillary Clinton",656
"438","Sarpy","Precinct 31",2,"President","DEM","Hillary Clinton",905
"439","Sarpy","Precinct 32",2,"President","DEM","Hillary Clinton",453
"440","Sarpy","Precinct 33",2,"President","DEM","Hillary Clinton",616
"441","Sarpy","Precinct 34",2,"President","DEM","Hillary Clinton",650
"442","Sarpy","Precinct 35",2,"President","DEM","Hillary Clinton",525
"443","Sarpy","Precinct 36",2,"President","DEM","Hillary Clinton",463
"444","Sarpy","Precinct 37",2,"President","DEM","Hillary Clinton",804
"445","Sarpy","Precinct 38",2,"President","DEM","Hillary Clinton",542
"446","Sarpy","Precinct 39",2,"President","DEM","Hillary Clinton",518
"447","Sarpy","Precinct 40",2,"President","DEM","Hillary Clinton",474
"448","Sarpy","Precinct 41",2,"President","DEM","Hillary Clinton",649
"449","Sarpy","Precinct 42",2,"President","DEM","Hillary Clinton",545
"450","Sarpy","Precinct 46",2,"President","DEM","Hillary Clinton",292
"451","Sarpy","Precinct 47",2,"President","DEM","Hillary Clinton",217
"452","Sarpy","Precinct 48",2,"President","DEM","Hillary Clinton",530
"453","Sarpy","Precinct 49",2,"President","DEM","Hillary Clinton",630
"454","Sarpy","Precinct 51",2,"President","DEM","Hillary Clinton",785
"455","Sarpy","Precinct 52",2,"President","DEM","Hillary Clinton",797
"456","Sarpy","Precinct 53",2,"President","DEM","Hillary Clinton",770
"457","Sarpy","Precinct 54",2,"President","DEM","Hillary Clinton",699
"458","Sarpy","Precinct 55",2,"President","DEM","Hillary Clinton",765
"459","Sarpy","Precinct 56",2,"President","DEM","Hillary Clinton",530
"460","Sarpy","Precinct 57",2,"President","DEM","Hillary Clinton",487
"461","Sarpy","Precinct 58",2,"President","DEM","Hillary Clinton",280
"462","Sarpy","Precinct 59",2,"President","DEM","Hillary Clinton",335
"463","Sarpy","Precinct 60",2,"President","DEM","Hillary Clinton",356
"464","Sarpy","Precinct 61",2,"President","DEM","Hillary Clinton",747
"465","Sarpy","Precinct 62",2,"President","DEM","Hillary Clinton",520
"466","Sarpy","New/Former Resident 2",2,"President","DEM","Hillary Clinton",1
"467","Sarpy","",2,"President","LIB","Johnson/Weld",2843
"468","Sarpy","Precinct 19",2,"President","LIB","Johnson/Weld",61
"469","Sarpy","Precinct 21",2,"President","LIB","Johnson/Weld",58
"470","Sarpy","Precinct 23",2,"President","LIB","Johnson/Weld",112
"471","Sarpy","Precinct 31",2,"President","LIB","Johnson/Weld",147
"472","Sarpy","Precinct 32",2,"President","LIB","Johnson/Weld",74
"473","Sarpy","Precinct 33",2,"President","LIB","Johnson/Weld",78
"474","Sarpy","Precinct 34",2,"President","LIB","Johnson/Weld",107
"475","Sarpy","Precinct 35",2,"President","LIB","Johnson/Weld",84
"476","Sarpy","Precinct 36",2,"President","LIB","Johnson/Weld",55
"477","Sarpy","Precinct 37",2,"President","LIB","Johnson/Weld",113
"478","Sarpy","Precinct 38",2,"President","LIB","Johnson/Weld",89
"479","Sarpy","Precinct 39",2,"President","LIB","Johnson/Weld",100
"480","Sarpy","Precinct 40",2,"President","LIB","Johnson/Weld",94
"481","Sarpy","Precinct 41",2,"President","LIB","Johnson/Weld",110
"482","Sarpy","Precinct 42",2,"President","LIB","Johnson/Weld",103
"483","Sarpy","Precinct 46",2,"President","LIB","Johnson/Weld",53
"484","Sarpy","Precinct 47",2,"President","LIB","Johnson/Weld",57
"485","Sarpy","Precinct 48",2,"President","LIB","Johnson/Weld",91
"486","Sarpy","Precinct 49",2,"President","LIB","Johnson/Weld",123
"487","Sarpy","Precinct 51",2,"President","LIB","Johnson/Weld",113
"488","Sarpy","Precinct 52",2,"President","LIB","Johnson/Weld",115
"489","Sarpy","Precinct 53",2,"President","LIB","Johnson/Weld",118
"490","Sarpy","Precinct 54",2,"President","LIB","Johnson/Weld",105
"491","Sarpy","Precinct 55",2,"President","LIB","Johnson/Weld",121
"492","Sarpy","Precinct 56",2,"President","LIB","Johnson/Weld",69
"493","Sarpy","Precinct 57",2,"President","LIB","Johnson/Weld",86
"494","Sarpy","Precinct 58",2,"President","LIB","Johnson/Weld",42
"495","Sarpy","Precinct 59",2,"President","LIB","Johnson/Weld",78
"496","Sarpy","Precinct 60",2,"President","LIB","Johnson/Weld",72
"497","Sarpy","Precinct 61",2,"President","LIB","Johnson/Weld",121
"498","Sarpy","Precinct 62",2,"President","LIB","Johnson/Weld",94
"499","Sarpy","New/Former Resident 2",2,"President","LIB","Johnson/Weld",0
"500","Sarpy","",2,"President","PET","Jill Stein",465
"501","Sarpy","Precinct 19",2,"President","PET","Jill Stein",12
"502","Sarpy","Precinct 21",2,"President","PET","Jill Stein",8
"503","Sarpy","Precinct 23",2,"President","PET","Jill Stein",13
"504","Sarpy","Precinct 31",2,"President","PET","Jill Stein",20
"505","Sarpy","Precinct 32",2,"President","PET","Jill Stein",14
"506","Sarpy","Precinct 33",2,"President","PET","Jill Stein",17
"507","Sarpy","Precinct 34",2,"President","PET","Jill Stein",25
"508","Sarpy","Precinct 35",2,"President","PET","Jill Stein",18
"509","Sarpy","Precinct 36",2,"President","PET","Jill Stein",9
"510","Sarpy","Precinct 37",2,"President","PET","Jill Stein",17
"511","Sarpy","Precinct 38",2,"President","PET","Jill Stein",19
"512","Sarpy","Precinct 39",2,"President","PET","Jill Stein",18
"513","Sarpy","Precinct 40",2,"President","PET","Jill Stein",16
"514","Sarpy","Precinct 41",2,"President","PET","Jill Stein",17
"515","Sarpy","Precinct 42",2,"President","PET","Jill Stein",14
"516","Sarpy","Precinct 46",2,"President","PET","Jill Stein",6
"517","Sarpy","Precinct 47",2,"President","PET","Jill Stein",12
"518","Sarpy","Precinct 48",2,"President","PET","Jill Stein",15
"519","Sarpy","Precinct 49",2,"President","PET","Jill Stein",22
"520","Sarpy","Precinct 51",2,"President","PET","Jill Stein",11
"521","Sarpy","Precinct 52",2,"President","PET","Jill Stein",18
"522","Sarpy","Precinct 53",2,"President","PET","Jill Stein",16
"523","Sarpy","Precinct 54",2,"President","PET","Jill Stein",13
"524","Sarpy","Precinct 55",2,"President","PET","Jill Stein",13
"525","Sarpy","Precinct 56",2,"President","PET","Jill Stein",19
"526","Sarpy","Precinct 57",2,"President","PET","Jill Stein",14
"527","Sarpy","Precinct 58",2,"President","PET","Jill Stein",8
"528","Sarpy","Precinct 59",2,"President","PET","Jill Stein",13
"529","Sarpy","Precinct 60",2,"President","PET","Jill Stein",13
"530","Sarpy","Precinct 61",2,"President","PET","Jill Stein",19
"531","Sarpy","Precinct 62",2,"President","PET","Jill Stein",16
"532","Sarpy","New/Former Resident 2",2,"President","PET","Jill Stein",0
"533","Sarpy","",2,"President","","Write-ins",1220
"534","Sarpy","Precinct 19",2,"President","","Write-ins",36
"535","Sarpy","Precinct 21",2,"President","","Write-ins",54
"536","Sarpy","Precinct 23",2,"President","","Write-ins",58
"537","Sarpy","Precinct 31",2,"President","","Write-ins",68
"538","Sarpy","Precinct 32",2,"President","","Write-ins",30
"539","Sarpy","Precinct 33",2,"President","","Write-ins",40
"540","Sarpy","Precinct 34",2,"President","","Write-ins",32
"541","Sarpy","Precinct 35",2,"President","","Write-ins",22
"542","Sarpy","Precinct 36",2,"President","","Write-ins",37
"543","Sarpy","Precinct 37",2,"President","","Write-ins",61
"544","Sarpy","Precinct 38",2,"President","","Write-ins",49
"545","Sarpy","Precinct 39",2,"President","","Write-ins",55
"546","Sarpy","Precinct 40",2,"President","","Write-ins",36
"547","Sarpy","Precinct 41",2,"President","","Write-ins",42
"548","Sarpy","Precinct 42",2,"President","","Write-ins",40
"549","Sarpy","Precinct 46",2,"President","","Write-ins",10
"550","Sarpy","Precinct 47",2,"President","","Write-ins",15
"551","Sarpy","Precinct 48",2,"President","","Write-ins",48
"552","Sarpy","Precinct 49",2,"President","","Write-ins",59
"553","Sarpy","Precinct 51",2,"President","","Write-ins",36
"554","Sarpy","Precinct 52",2,"President","","Write-ins",52
"555","Sarpy","Precinct 53",2,"President","","Write-ins",33
"556","Sarpy","Precinct 54",2,"President","","Write-ins",41
"557","Sarpy","Precinct 55",2,"President","","Write-ins",55
"558","Sarpy","Precinct 56",2,"President","","Write-ins",15
"559","Sarpy","Precinct 57",2,"President","","Write-ins",20
"560","Sarpy","Precinct 58",2,"President","","Write-ins",21
"561","Sarpy","Precinct 59",2,"President","","Write-ins",23
"562","Sarpy","Precinct 60",2,"President","","Write-ins",35
"563","Sarpy","Precinct 61",2,"President","","Write-ins",49
"564","Sarpy","Precinct 62",2,"President","","Write-ins",48
"565","Sarpy","New/Former Resident 2",2,"President","","Write-ins",0
"566","Sarpy","",1,"U.S. House","REP","Jeff Fortenberry",18745
"567","Sarpy","Precinct 1",1,"U.S. House","REP","Jeff Fortenberry",519
"568","Sarpy","Precinct 2",1,"U.S. House","REP","Jeff Fortenberry",659
"569","Sarpy","Precinct 3",1,"U.S. House","REP","Jeff Fortenberry",952
"570","Sarpy","Precinct 4",1,"U.S. House","REP","Jeff Fortenberry",845
"571","Sarpy","Precinct 5",1,"U.S. House","REP","Jeff Fortenberry",718
"572","Sarpy","Precinct 6",1,"U.S. House","REP","Jeff Fortenberry",816
"573","Sarpy","Precinct 7",1,"U.S. House","REP","Jeff Fortenberry",771
"574","Sarpy","Precinct 8",1,"U.S. House","REP","Jeff Fortenberry",826
"575","Sarpy","Precinct 9",1,"U.S. House","REP","Jeff Fortenberry",786
"576","Sarpy","Precinct 10",1,"U.S. House","REP","Jeff Fortenberry",537
"577","Sarpy","Precinct 11",1,"U.S. House","REP","Jeff Fortenberry",1205
"578","Sarpy","Precinct 12",1,"U.S. House","REP","Jeff Fortenberry",1104
"579","Sarpy","Precinct 13",1,"U.S. House","REP","Jeff Fortenberry",1118
"580","Sarpy","Precinct 16",1,"U.S. House","REP","Jeff Fortenberry",881
"581","Sarpy","Precinct 17",1,"U.S. House","REP","Jeff Fortenberry",841
"582","Sarpy","Precinct 18",1,"U.S. House","REP","Jeff Fortenberry",631
"583","Sarpy","Precinct 19",1,"U.S. House","REP","Jeff Fortenberry",750
"584","Sarpy","Precinct 20",1,"U.S. House","REP","Jeff Fortenberry",960
"585","Sarpy","Precinct 21",1,"U.S. House","REP","Jeff Fortenberry",560
"586","Sarpy","Precinct 22",1,"U.S. House","REP","Jeff Fortenberry",889
"587","Sarpy","Precinct 24",1,"U.S. House","REP","Jeff Fortenberry",741
"588","Sarpy","Precinct 25",1,"U.S. House","REP","Jeff Fortenberry",691
"589","Sarpy","Precinct 26",1,"U.S. House","REP","Jeff Fortenberry",945
"590","Sarpy","",1,"U.S. House","DEM","Daniel M. Wik",9544
"591","Sarpy","Precinct 1",1,"U.S. House","DEM","Daniel M. Wik",437
"592","Sarpy","Precinct 2",1,"U.S. House","DEM","Daniel M. Wik",285
"593","Sarpy","Precinct 3",1,"U.S. House","DEM","Daniel M. Wik",491
"594","Sarpy","Precinct 4",1,"U.S. House","DEM","Daniel M. Wik",437
"595","Sarpy","Precinct 5",1,"U.S. House","DEM","Daniel M. Wik",337
"596","Sarpy","Precinct 6",1,"U.S. House","DEM","Daniel M. Wik",460
"597","Sarpy","Precinct 7",1,"U.S. House","DEM","Daniel M. Wik",400
"598","Sarpy","Precinct 8",1,"U.S. House","DEM","Daniel M. Wik",333
"599","Sarpy","Precinct 9",1,"U.S. House","DEM","Daniel M. Wik",399
"600","Sarpy","Precinct 10",1,"U.S. House","DEM","Daniel M. Wik",312
"601","Sarpy","Precinct 11",1,"U.S. House","DEM","Daniel M. Wik",520
"602","Sarpy","Precinct 12",1,"U.S. House","DEM","Daniel M. Wik",386
"603","Sarpy","Precinct 13",1,"U.S. House","DEM","Daniel M. Wik",515
"604","Sarpy","Precinct 16",1,"U.S. House","DEM","Daniel M. Wik",558
"605","Sarpy","Precinct 17",1,"U.S. House","DEM","Daniel M. Wik",534
"606","Sarpy","Precinct 18",1,"U.S. House","DEM","Daniel M. Wik",475
"607","Sarpy","Precinct 19",1,"U.S. House","DEM","Daniel M. Wik",361
"608","Sarpy","Precinct 20",1,"U.S. House","DEM","Daniel M. Wik",587
"609","Sarpy","Precinct 21",1,"U.S. House","DEM","Daniel M. Wik",263
"610","Sarpy","Precinct 22",1,"U.S. House","DEM","Daniel M. Wik",486
"611","Sarpy","Precinct 24",1,"U.S. House","DEM","Daniel M. Wik",238
"612","Sarpy","Precinct 25",1,"U.S. House","DEM","Daniel M. Wik",346
"613","Sarpy","Precinct 26",1,"U.S. House","DEM","Daniel M. Wik",384
"614","Sarpy","",1,"U.S. House","","Write-ins",94
"615","Sarpy","Precinct 1",1,"U.S. House","","Write-ins",7
"616","Sarpy","Precinct 2",1,"U.S. House","","Write-ins",4
"617","Sarpy","Precinct 3",1,"U.S. House","","Write-ins",5
"618","Sarpy","Precinct 4",1,"U.S. House","","Write-ins",5
"619","Sarpy","Precinct 5",1,"U.S. House","","Write-ins",1
"620","Sarpy","Precinct 6",1,"U.S. House","","Write-ins",2
"621","Sarpy","Precinct 7",1,"U.S. House","","Write-ins",2
"622","Sarpy","Precinct 8",1,"U.S. House","","Write-ins",1
"623","Sarpy","Precinct 9",1,"U.S. House","","Write-ins",4
"624","Sarpy","Precinct 10",1,"U.S. House","","Write-ins",7
"625","Sarpy","Precinct 11",1,"U.S. House","","Write-ins",7
"626","Sarpy","Precinct 12",1,"U.S. House","","Write-ins",7
"627","Sarpy","Precinct 13",1,"U.S. House","","Write-ins",4
"628","Sarpy","Precinct 16",1,"U.S. House","","Write-ins",3
"629","Sarpy","Precinct 17",1,"U.S. House","","Write-ins",4
"630","Sarpy","Precinct 18",1,"U.S. House","","Write-ins",5
"631","Sarpy","Precinct 19",1,"U.S. House","","Write-ins",4
"632","Sarpy","Precinct 20",1,"U.S. House","","Write-ins",5
"633","Sarpy","Precinct 21",1,"U.S. House","","Write-ins",2
"634","Sarpy","Precinct 22",1,"U.S. House","","Write-ins",8
"635","Sarpy","Precinct 24",1,"U.S. House","","Write-ins",1
"636","Sarpy","Precinct 25",1,"U.S. House","","Write-ins",3
"637","Sarpy","Precinct 26",1,"U.S. House","","Write-ins",3
"638","Sarpy","",2,"U.S. House","REP","Don Bacon",30675
"639","Sarpy","Precinct 19",2,"U.S. House","REP","Don Bacon",658
"640","Sarpy","Precinct 21",2,"U.S. House","REP","Don Bacon",825
"641","Sarpy","Precinct 23",2,"U.S. House","REP","Don Bacon",1351
"642","Sarpy","Precinct 31",2,"U.S. House","REP","Don Bacon",1508
"643","Sarpy","Precinct 32",2,"U.S. House","REP","Don Bacon",643
"644","Sarpy","Precinct 33",2,"U.S. House","REP","Don Bacon",720
"645","Sarpy","Precinct 34",2,"U.S. House","REP","Don Bacon",757
"646","Sarpy","Precinct 35",2,"U.S. House","REP","Don Bacon",749
"647","Sarpy","Precinct 36",2,"U.S. House","REP","Don Bacon",941
"648","Sarpy","Precinct 37",2,"U.S. House","REP","Don Bacon",1464
"649","Sarpy","Precinct 38",2,"U.S. House","REP","Don Bacon",850
"650","Sarpy","Precinct 39",2,"U.S. House","REP","Don Bacon",998
"651","Sarpy","Precinct 40",2,"U.S. House","REP","Don Bacon",878
"652","Sarpy","Precinct 41",2,"U.S. House","REP","Don Bacon",1115
"653","Sarpy","Precinct 42",2,"U.S. House","REP","Don Bacon",928
"654","Sarpy","Precinct 46",2,"U.S. House","REP","Don Bacon",777
"655","Sarpy","Precinct 47",2,"U.S. House","REP","Don Bacon",475
"656","Sarpy","Precinct 48",2,"U.S. House","REP","Don Bacon",1180
"657","Sarpy","Precinct 49",2,"U.S. House","REP","Don Bacon",1104
"658","Sarpy","Precinct 51",2,"U.S. House","REP","Don Bacon",1510
"659","Sarpy","Precinct 52",2,"U.S. House","REP","Don Bacon",1380
"660","Sarpy","Precinct 53",2,"U.S. House","REP","Don Bacon",1062
"661","Sarpy","Precinct 54",2,"U.S. House","REP","Don Bacon",1006
"662","Sarpy","Precinct 55",2,"U.S. House","REP","Don Bacon",1316
"663","Sarpy","Precinct 56",2,"U.S. House","REP","Don Bacon",813
"664","Sarpy","Precinct 57",2,"U.S. House","REP","Don Bacon",701
"665","Sarpy","Precinct 58",2,"U.S. House","REP","Don Bacon",796
"666","Sarpy","Precinct 59",2,"U.S. House","REP","Don Bacon",814
"667","Sarpy","Precinct 60",2,"U.S. House","REP","Don Bacon",693
"668","Sarpy","Precinct 61",2,"U.S. House","REP","Don Bacon",1826
"669","Sarpy","Precinct 62",2,"U.S. House","REP","Don Bacon",837
"670","Sarpy","",2,"U.S. House","DEM","Brad Ashford",18372
"671","Sarpy","Precinct 19",2,"U.S. House","DEM","Brad Ashford",342
"672","Sarpy","Precinct 21",2,"U.S. House","DEM","Brad Ashford",385
"673","Sarpy","Precinct 23",2,"U.S. House","DEM","Brad Ashford",646
"674","Sarpy","Precinct 31",2,"U.S. House","DEM","Brad Ashford",944
"675","Sarpy","Precinct 32",2,"U.S. House","DEM","Brad Ashford",497
"676","Sarpy","Precinct 33",2,"U.S. House","DEM","Brad Ashford",644
"677","Sarpy","Precinct 34",2,"U.S. House","DEM","Brad Ashford",750
"678","Sarpy","Precinct 35",2,"U.S. House","DEM","Brad Ashford",599
"679","Sarpy","Precinct 36",2,"U.S. House","DEM","Brad Ashford",491
